PLAYER_NAME,GP,GS,MIN,FG,3P,FT,REB,AST,STL,TO,BLK,PF,PTS,EFF,A.S.G,P.O.M,F.T,S.T,T.T,F.T.D,S.T.D,Seasons,Playoffs,Finals,titles,Retired,H.O.F
Carsen Edwards,68,1,9.2,37.2,30.2,75.0,1.1,0.6,0.3,0.3,0.1,0.9,3.6,2.9,,,,,,,,2,2,0,0,0.0,0.0
Corsley Edwards,10,0,11.0,32.3,0.0,58.3,2.5,0.3,0.3,0.2,0.4,1.9,2.7,3.4,,,,,,,,1,0,0,0,1.0,0.0
Doug Edwards,85,0,9.9,37.8,0.0,70.9,1.8,0.7,0.2,0.7,0.3,1.1,2.4,3.1,,,,,,,,3,1,0,0,1.0,0.0
Franklin Edwards,296,36,15.0,44.9,3.0,79.5,1.0,2.6,0.8,1.3,0.1,1.2,6.1,5.9,,,,,,,,7,2,2,1,1.0,0.0
James Edwards,1168,467,24.3,49.5,4.8,69.8,5.1,1.3,0.4,1.7,0.7,3.5,12.7,12.3,,,,,,,,19,11,4,3,1.0,0.0
Jay Edwards,4,0,6.5,42.9,0.0,33.3,0.5,1.0,0.3,0.3,0.0,1.0,1.8,1.8,,,,,,,,1,0,0,0,1.0,0.0
John Edwards,65,5,6.7,44.7,0.0,60.0,1.0,0.1,0.1,0.3,0.3,1.4,1.5,1.8,,,,,,,,2,0,0,0,1.0,0.0
Kessler Edwards,25,18,25.6,41.7,34.5,80.0,4.4,0.6,0.9,1.1,0.7,2.1,7.1,8.6,,,,,,,,,,,,,0.0
Kevin Edwards,604,302,25.4,42.3,33.5,80.3,2.7,2.7,1.4,1.9,0.3,1.7,10.9,9.7,,,,,,,,11,2,0,0,1.0,0.0
Rob Edwards,2,0,5.5,25.0,25.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.5,1.0,,,,,,,,,,,,,0.0
Shane Edwards,2,0,6.0,33.3,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,,,,,,,,1,0,0,0,0.0,0.0
Vincent Edwards,2,0,8.0,25.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,,,,,,,,1,0,0,0,0.0,0.0
Johnny Egan,712,0,20.3,42.9,--,80.5,1.8,3.0,--,--,--,2.0,7.8,8.2,,,,,,,,11,4,2,0,1.0,0.0
Lonnie Eggleston,2,0,--,25.0,--,66.7,--,0.5,--,--,--,1.5,2.0,0.5,,,,,,,,1,0,0,0,1.0,0.0
Ed Ehlers,99,0,--,28.6,--,61.8,--,1.8,--,--,--,2.1,8.1,1.2,,,,,,,,2,0,0,0,1.0,0.0
Craig Ehlo,873,321,24.1,45.3,36.9,68.9,3.6,2.8,1.1,1.4,0.3,1.9,8.6,10.4,,,,,,,,14,10,1,0,1.0,0.0
Rich Eichhorst,1,0,10.0,50.0,--,0.0,1.0,3.0,--,--,--,1.0,2.0,5.0,,,,,,,,1,0,0,0,1.0,0.0
Howard Eisley,786,167,20.4,40.7,35.0,82.7,1.7,3.5,0.7,1.5,0.1,2.2,6.5,7.3,,,,,,,,12,6,2,0,1.0,0.0
Obinna Ekezie,143,32,10.6,42.3,0.0,72.0,2.7,0.2,0.3,0.7,0.2,1.8,3.6,4.2,,,,,,,,4,0,0,0,1.0,0.0
Khalid El-Amin,50,14,18.7,37.0,33.3,77.8,1.6,2.9,1.0,1.1,0.0,2.0,6.3,6.5,,,,,,,,1,0,0,0,1.0,0.0
Don Eliason,1,0,--,0.0,--,0.0,--,0.0,--,--,--,1.0,0.0,-1.0,,,,,,,,1,0,0,0,1.0,0.0
Mario Elie,732,395,25.5,47.3,36.5,85.4,2.8,2.6,0.9,1.3,0.2,2.0,8.6,10.1,,,,,,,,11,11,3,3,1.0,0.0
C.J. Elleby,63,5,10.4,39.8,26.7,80.0,2.0,0.7,0.4,0.3,0.1,1.2,3.3,4.2,,,,,,,,1,1,0,0,0.0,0.0
Ray Ellefson,6,0,--,11.1,--,100.0,2.7,0.0,--,--,--,1.3,1.0,1.0,,,,,,,,2,0,0,0,1.0,0.0
Henry Ellenson,83,2,9.5,37.1,33.8,77.3,2.5,0.6,0.2,0.5,0.0,0.8,4.1,4.2,,,,,,,,5,0,0,0,0.0,0.0
Wayne Ellington,761,206,21.0,41.0,38.2,84.3,2.1,1.1,0.5,0.7,0.1,1.2,8.0,6.9,,,,,,,,12,3,0,0,0.0,0.0
Bob Elliott,141,0,16.5,49.4,33.3,64.9,3.6,1.4,0.5,1.7,0.2,2.2,7.0,7.4,,,,,,,,3,0,0,0,1.0,0.0
Sean Elliott,742,712,33.0,46.5,37.5,80.0,4.3,2.6,0.8,1.8,0.4,2.2,14.2,13.7,2.0,,,,,,,12,9,1,1,1.0,0.0
Bo Ellis,168,0,11.8,43.1,0.0,73.1,2.9,0.7,0.4,0.9,0.5,1.9,3.6,5.1,,,,,,,,3,2,0,0,1.0,0.0
Boo Ellis,118,0,15.9,40.2,--,69.5,5.2,0.7,--,--,--,1.7,5.1,7.7,,,,,,,,2,2,1,0,1.0,0.0
Dale Ellis,1209,589,28.8,47.9,40.3,78.4,3.5,1.4,0.8,1.5,0.2,2.1,15.7,13.0,1.0,,0.0,0.0,1.0,,,17,10,0,0,1.0,0.0
Harold Ellis,145,26,13.3,52.7,4.8,65.3,2.0,0.6,1.1,0.8,0.1,1.7,5.8,6.2,,,,,,,,3,0,0,0,1.0,0.0
Joe Ellis,524,0,19.8,39.8,--,72.7,5.1,1.4,0.7,--,0.2,2.7,8.8,9.3,,,,,,,,8,6,1,0,1.0,0.0
LaPhonso Ellis,624,360,28.2,45.2,30.2,73.0,6.5,1.6,0.7,1.6,0.8,3.1,11.9,13.3,,,,,,,,11,2,0,0,1.0,0.0
LeRon Ellis,91,2,9.4,43.3,0.0,61.3,2.4,0.3,0.3,0.4,0.4,1.2,3.0,4.1,,,,,,,,3,1,0,0,1.0,0.0
LeRoy Ellis,1048,0,26.3,44.2,--,72.8,8.3,1.3,0.8,--,0.8,2.5,9.7,14.0,,,,,,,,14,8,4,1,1.0,0.0
Monta Ellis,833,713,34.8,45.1,31.4,77.2,3.5,4.6,1.7,2.7,0.3,2.3,17.8,15.9,,,,,,,,12,6,0,0,1.0,0.0
Pervis Ellison,474,245,24.5,51.0,5.0,68.9,6.7,1.5,0.6,1.7,1.6,3.1,9.5,13.6,,,,,,,,11,1,0,0,1.0,0.0
Len Elmore,505,75,16.6,41.3,0.0,71.5,4.2,0.9,0.8,1.0,0.8,2.5,4.6,7.3,,,,,,,,8,4,0,0,1.0,0.0
Francisco Elson,472,149,15.3,47.8,18.8,70.0,3.5,0.6,0.5,0.8,0.5,2.1,3.7,6.0,,,,,,,,9,4,1,1,1.0,0.0
Darrell Elston,5,0,8.0,14.3,--,50.0,1.2,0.4,0.2,--,0.0,1.2,1.0,0.2,,,,,,,,1,0,0,0,1.0,0.0
Melvin Ely,375,55,16.0,46.0,0.0,62.5,3.2,0.7,0.3,1.0,0.6,2.0,5.3,5.9,,,,,,,,9,1,0,0,1.0,0.0
Joel Embiid,304,304,30.9,48.8,33.4,80.9,11.3,3.3,0.8,3.4,1.7,3.1,25.5,28.6,5.0,4.0,0.0,3.0,0.0,0.0,3.0,5,4,0,0,0.0,0.0
Wayne Embry,831,0,26.2,44.0,--,64.0,9.1,1.4,--,--,--,3.4,12.5,15.3,5.0,,,,,,,11,7,1,1,1.0,0.0
Andre Emmett,6,0,7.5,57.1,0.0,62.5,1.0,0.2,0.3,0.3,0.2,0.3,2.2,2.5,,,,,,,,1,0,0,0,1.0,0.0
Ned Endress,16,0,--,12.0,--,53.3,--,0.3,--,--,--,0.8,0.9,-0.7,,,,,,,,1,0,0,0,1.0,0.0
Chris Engler,195,2,7.2,41.1,0.0,67.7,2.0,0.2,0.2,0.5,0.2,1.4,1.8,2.7,,,,,,,,5,1,0,0,1.0,0.0
Wayne Englestad,11,0,4.5,37.9,0.0,60.0,1.5,0.6,0.1,0.3,0.0,1.1,2.5,2.5,,,,,,,,1,0,0,0,1.0,0.0
A.J. English,151,18,20.6,43.5,13.8,77.8,2.1,2.1,0.4,1.3,0.2,1.9,9.9,7.5,,,,,,,,2,0,0,0,1.0,0.0
Alex English,1193,753,31.9,50.7,21.7,83.2,5.5,3.6,0.9,2.5,0.7,2.5,21.5,20.4,8.0,3.0,0.0,3.0,0.0,,,15,10,0,0,1.0,1.0
Claude English,18,0,3.9,26.2,--,71.4,1.1,0.3,--,--,--,0.8,1.5,1.1,,,,,,,,1,0,0,0,1.0,0.0
Jo Jo English,50,0,11.5,41.6,34.4,55.6,1.1,0.9,0.4,0.9,0.3,1.7,3.6,2.9,,,,,,,,3,1,0,0,1.0,0.0
Kim English,41,0,9.9,37.5,28.0,72.4,0.9,0.6,0.4,0.5,0.1,1.1,2.9,2.5,,,,,,,,1,0,0,0,1.0,0.0
Scott English,29,0,6.8,38.7,--,72.4,1.5,0.5,--,--,--,1.3,3.2,3.0,,,,,,,,1,0,0,0,1.0,0.0
Gene Englund,46,0,--,38.0,--,79.2,--,0.9,--,--,--,3.6,7.8,4.2,,,,,,,,1,1,0,0,1.0,0.0
James Ennis,395,140,20.3,45.7,36.0,79.7,3.3,0.9,0.6,0.8,0.3,2.0,6.7,8.0,,,,,,,,7,3,0,0,0.0,0.0
Tyler Ennis,186,21,12.6,41.9,31.7,76.8,1.3,1.9,0.5,0.9,0.1,1.3,4.2,4.7,,,,,,,,4,1,0,0,0.0,0.0
Ray Epps,13,0,5.5,43.5,--,75.0,0.4,0.2,0.1,0.2,0.0,0.5,2.0,1.3,,,,,,,,1,0,0,0,1.0,0.0
Semih Erden,69,17,13.4,54.6,0.0,59.4,2.8,0.4,0.4,0.7,0.4,2.4,3.8,5.2,,,,,,,,2,0,0,0,0.0,0.0
Bo Erias,18,0,22.3,34.7,--,63.8,4.6,1.4,--,--,--,2.9,8.2,7.2,,,,,,,,1,0,0,0,1.0,0.0
Keith Erickson,766,0,24.6,43.5,--,76.9,4.5,2.6,0.9,--,0.2,2.7,9.5,11.3,,,,,,,,12,7,4,0,1.0,0.0
Julius Erving,836,442,34.3,50.7,26.1,77.7,6.7,3.9,1.8,3.1,1.5,2.7,22.0,23.4,11.0,3.0,5.0,2.0,0.0,,,11,11,4,1,1.0,1.0
Evan Eschmeyer,153,65,14.0,46.3,0.0,62.1,3.9,0.5,0.5,0.6,0.6,2.6,2.8,6.0,,,,,,,,4,2,0,0,1.0,0.0
Jack Eskridge,23,0,--,36.2,--,70.0,--,0.6,--,--,--,1.1,2.8,1.2,,,,,,,,1,0,0,0,1.0,0.0
Vincenzo Esposito,30,0,9.4,36.0,23.2,79.5,0.5,0.8,0.2,1.3,0.0,0.9,3.9,1.7,,,,,,,,1,0,0,0,1.0,0.0
Drew Eubanks,148,15,11.7,56.5,36.4,74.6,3.8,0.8,0.3,0.8,0.7,1.3,4.6,7.6,,,,,,,,3,1,0,0,0.0,0.0
Bob Evans,47,0,--,28.0,--,68.2,--,1.2,--,--,--,2.1,3.0,0.8,,,,,,,,1,1,0,0,1.0,0.0
Brian Evans,102,1,10.8,38.1,34.3,82.0,1.6,0.8,0.3,0.4,0.2,1.1,3.7,3.7,,,,,,,,3,2,0,0,1.0,0.0
Earl Evans,36,0,10.6,45.0,38.9,57.1,2.1,1.0,0.4,1.0,0.0,1.8,4.4,4.3,,,,,,,,1,0,0,0,1.0,0.0
Jacob Evans,59,2,10.5,33.7,31.5,83.3,1.1,0.9,0.3,0.6,0.3,1.2,2.8,2.6,,,,,,,,2,1,1,0,0.0,0.0
Jawun Evans,56,4,15.1,34.5,26.3,77.6,1.7,2.0,0.7,0.9,0.1,1.9,4.2,4.5,,,,,,,,2,0,0,0,0.0,0.0
Jeremy Evans,250,9,10.5,56.9,23.1,68.7,2.6,0.4,0.4,0.3,0.5,1.2,3.5,5.6,,,,,,,,7,1,0,0,0.0,0.0
Maurice Evans,562,123,19.4,44.2,36.3,78.5,2.5,0.7,0.5,0.5,0.2,1.7,6.7,6.6,,,,,,,,9,6,0,0,1.0,0.0
Mike Evans,591,15,16.7,45.2,30.7,80.7,1.4,2.6,0.7,1.4,0.1,2.0,7.7,7.0,,,,,,,,9,8,0,0,1.0,0.0
Reggie Evans,809,372,19.3,46.5,9.1,52.8,7.1,0.6,0.7,1.1,0.1,2.3,4.1,8.7,,,,,,,,13,6,0,0,1.0,0.0
Tyreke Evans,594,426,30.7,44.0,32.3,75.7,4.6,4.8,1.2,2.5,0.4,2.2,15.7,15.7,,,,,,,,10,2,0,0,0.0,0.0
Daniel Ewing,127,8,13.3,38.9,29.5,78.0,1.2,1.4,0.5,0.8,0.1,1.2,3.4,3.6,,,,,,,,2,1,0,0,0.0,0.0
Patrick Ewing,1183,1122,34.3,50.4,15.2,74.0,9.8,1.9,1.0,3.0,2.4,3.4,21.0,23.4,11.0,5.0,1.0,6.0,0.0,0.0,3.0,17,14,2,0,1.0,1.0
Patrick Ewing Jr.,7,0,2.7,0.0,0.0,75.0,0.3,0.3,0.0,0.1,0.1,0.1,0.4,0.1,,,,,,,,1,1,0,0,1.0,0.0
Dante Exum,245,72,18.6,40.7,30.5,76.4,1.8,2.1,0.4,1.3,0.2,1.8,5.7,5.6,,,,,,,,6,2,0,0,0.0,0.0
Christian Eyenga,51,18,20.6,41.1,27.7,61.1,2.7,0.8,0.7,1.0,0.6,1.7,6.3,6.0,,,,,,,,2,1,0,0,0.0,0.0
Festus Ezeli,170,61,14.1,51.3,0.0,55.7,4.3,0.4,0.3,0.8,1.0,1.9,4.2,7.0,,,,,,,,3,3,2,1,1.0,0.0
Johnny Ezersky,135,0,--,28.8,--,66.9,--,1.3,--,--,--,2.2,7.6,1.1,,,,,,,,3,0,0,0,1.0,0.0
Joe Fabel,30,0,--,26.0,--,50.0,--,0.1,--,--,--,2.1,2.1,-0.6,,,,,,,,1,0,0,0,1.0,0.0
John Fairchild,30,0,5.7,25.8,--,70.0,1.5,0.4,--,--,--,1.1,2.0,1.5,,,,,,,,1,0,0,0,1.0,0.0
Tacko Fall,37,1,6.2,67.3,0.0,32.0,2.4,0.2,0.1,0.3,0.8,0.9,2.2,4.4,,,,,,,,2,2,0,0,0.0,0.0
Phil Farbman,48,0,--,30.7,--,67.9,--,0.8,--,--,--,1.8,3.2,1.1,,,,,,,,1,0,0,0,1.0,0.0
Kenneth Faried,479,385,24.5,54.6,22.2,65.4,8.1,1.0,0.7,1.3,0.8,2.5,11.3,15.7,,,,,,,,8,3,0,0,0.0,0.0
Dick Farley,211,0,18.1,38.4,--,70.0,2.5,1.8,--,--,--,2.0,6.5,6.4,,,,,,,,3,3,1,1,1.0,0.0
Jordan Farmar,504,40,19.5,42.3,37.4,73.9,1.9,2.9,0.8,1.4,0.1,1.4,7.7,7.8,,,,,,,,10,5,3,2,1.0,0.0
Desmon Farmer,11,0,7.8,31.0,25.0,100.0,0.6,1.0,0.1,0.5,0.0,0.7,2.4,1.8,,,,,,,,2,0,0,0,1.0,0.0
Jim Farmer,136,1,10.7,42.8,28.2,73.0,1.4,0.8,0.3,0.9,0.0,1.2,5.3,3.8,,,,,,,,5,2,0,0,1.0,0.0
Mike Farmer,423,0,20.8,39.3,--,81.4,4.6,1.3,--,--,--,2.0,6.7,8.0,,,,,,,,7,4,0,0,1.0,0.0
Tony Farmer,101,11,13.5,39.5,18.9,77.0,3.2,0.8,0.8,0.9,0.2,1.9,5.3,6.5,,,,,,,,2,0,0,0,1.0,0.0
Bob Faught,51,0,--,29.5,--,57.5,--,0.6,--,--,--,1.9,6.7,-0.1,,,,,,,,1,1,0,0,1.0,0.0
Vítor Faverani,37,8,13.2,43.5,30.0,64.9,3.5,0.4,0.4,1.1,0.7,2.0,4.4,5.7,,,,,,,,1,0,0,0,1.0,0.0
Derrick Favors,787,502,24.3,53.4,19.9,66.3,7.1,1.1,0.7,1.3,1.2,2.5,10.6,14.7,,,,,,,,,,,,,0.0
Nick Fazekas,26,0,10.3,56.1,0.0,68.2,3.4,0.4,0.3,0.5,0.4,1.0,4.1,6.5,,,,,,,,1,0,0,0,0.0,0.0
Dave Fedor,7,0,3.9,30.0,--,0.0,0.9,0.1,--,--,--,0.6,0.9,0.7,,,,,,,,1,0,0,0,1.0,0.0
Bob Feerick,221,0,--,36.2,--,80.5,--,2.0,--,--,--,2.7,13.3,5.8,,,2.0,1.0,0.0,,,4,3,1,0,1.0,0.0
Butch Feher,48,0,10.1,53.1,--,76.8,1.5,0.8,0.2,--,0.1,1.0,5.2,5.8,,,,,,,,1,0,0,0,1.0,0.0
Jamie Feick,201,35,21.5,42.4,40.0,62.9,7.1,0.7,0.6,0.8,0.4,2.2,4.5,9.7,,,,,,,,5,0,0,0,1.0,0.0
Ron Feiereisel,10,0,5.9,28.6,--,87.5,0.6,0.6,--,--,--,0.9,3.0,2.0,,,,,,,,1,0,0,0,1.0,0.0
George Feigenbaum,17,0,15.8,22.8,--,48.5,1.4,1.1,--,--,--,1.7,3.1,0.0,,,,,,,,2,0,0,0,1.0,0.0
Dave Feitl,275,58,10.9,43.3,0.0,75.1,3.0,0.5,0.2,0.9,0.2,1.6,4.3,4.7,,,,,,,,5,2,0,0,1.0,0.0
Kay Felder,58,0,9.1,36.4,26.8,75.4,1.0,1.3,0.4,0.8,0.1,0.8,3.8,3.2,,,,,,,,2,0,0,0,0.0,0.0
Cristiano Felicio,252,20,14.1,57.2,0.0,67.3,3.9,0.7,0.3,0.6,0.2,1.4,4.3,7.1,,,,,,,,6,1,0,0,0.0,0.0
Carrick Felix,7,0,5.4,50.0,40.0,75.0,0.9,0.6,0.0,0.6,0.0,0.6,2.7,2.4,,,,,,,,1,0,0,0,1.0,0.0
Noel Felix,12,0,6.8,24.0,33.3,62.5,1.1,0.2,0.2,0.7,0.3,1.1,1.5,0.7,,,,,,,,1,0,0,0,1.0,0.0
Ray Felix,637,0,23.8,41.2,--,67.8,8.9,0.7,--,--,--,3.8,10.9,13.5,1.0,,,,,,,9,5,1,0,1.0,0.0
Raymond Felton,971,659,29.7,41.2,32.9,79.0,3.0,5.2,1.2,2.1,0.2,1.9,11.2,12.2,,,,,,,,14,8,0,0,0.0,0.0
Jake Fendley,103,0,10.0,34.4,--,74.2,1.2,0.9,--,--,--,1.9,2.8,2.9,,,,,,,,2,2,0,0,1.0,0.0
Warren Fenley,33,0,--,22.5,--,51.1,--,0.5,--,--,--,1.8,2.6,-0.8,,,,,,,,1,0,0,0,1.0,0.0
Desmond Ferguson,7,0,4.6,41.7,37.5,0.0,0.6,0.1,0.0,0.1,0.0,0.0,1.9,1.1,,,,,,,,1,0,0,0,1.0,0.0
Terrance Ferguson,204,124,19.6,40.4,33.4,75.3,1.3,0.7,0.5,0.5,0.2,2.3,4.5,4.2,,,,,,,,4,3,0,0,0.0,0.0
Rudy Fernández,249,10,24.0,39.9,36.0,84.0,2.4,2.2,1.0,1.1,0.2,1.5,9.1,9.0,,,,,,,,4,3,0,0,0.0,0.0
Bruno Fernando,109,13,9.1,49.8,15.0,61.5,2.7,0.6,0.2,0.6,0.2,1.2,2.8,4.4,,,,,,,,2,1,0,0,0.0,0.0
Eric Fernsten,218,0,7.5,44.5,0.0,67.5,1.7,0.4,0.2,0.4,0.2,0.8,2.4,3.2,,,,,,,,6,4,1,1,1.0,0.0
Al Ferrari,371,0,20.4,36.8,--,76.0,2.2,2.5,--,--,--,2.7,6.8,6.9,,,,,,,,6,4,2,0,1.0,0.0
Rolando Ferreira,12,0,2.8,5.6,0.0,87.5,1.1,0.1,0.0,0.5,0.1,0.6,0.8,0.0,,,,,,,,1,0,0,0,1.0,0.0
Duane Ferrell,583,72,15.0,48.0,28.8,75.0,1.9,0.9,0.5,0.9,0.2,1.5,6.4,5.9,,,,,,,,11,5,0,0,1.0,0.0
Yogi Ferrell,259,53,20.1,42.0,36.5,83.5,2.1,2.3,0.6,0.8,0.1,1.4,7.7,8.0,,,,,,,,5,1,0,0,0.0,0.0
Arnie Ferrin,178,0,--,33.2,--,68.6,4.0,1.6,--,--,--,2.9,5.8,3.9,,,,,,,,3,3,2,2,1.0,0.0
Bob Ferry,634,0,20.2,43.3,--,66.4,5.3,1.4,--,--,--,2.3,9.1,10.2,,,,,,,,10,6,1,0,1.0,0.0
Danny Ferry,917,186,19.8,44.6,39.3,84.0,2.8,1.3,0.4,0.9,0.3,2.1,7.0,7.4,,,,,,,,13,9,1,1,1.0,0.0
Kyrylo Fesenko,135,7,8.2,49.6,0.0,41.0,2.0,0.3,0.1,0.5,0.4,1.7,2.3,3.1,,,,,,,,5,1,0,0,0.0,0.0
Kenny Fields,184,21,14.6,47.4,18.8,73.3,2.5,1.0,0.5,1.0,0.2,2.1,6.2,6.3,,,,,,,,4,1,0,0,1.0,0.0
Landry Fields,255,176,23.6,47.3,33.2,66.6,4.3,1.6,0.8,1.1,0.2,1.2,6.8,9.2,,,,,,,,5,3,0,0,1.0,0.0
Ron Filipek,19,0,3.8,38.3,--,50.0,1.3,0.4,--,--,--,0.6,2.3,2.1,,,,,,,,1,0,0,0,1.0,0.0
Greg Fillmore,49,0,6.9,40.3,--,46.7,2.2,0.4,--,--,--,2.0,2.4,3.1,,,,,,,,2,1,0,0,1.0,0.0
Hank Finkel,551,0,12.5,44.9,--,66.2,3.9,0.8,0.1,--,0.1,2.0,5.1,6.8,,,,,,,,9,6,1,1,1.0,0.0
Michael Finley,1103,875,34.4,44.4,37.5,81.1,4.4,2.9,0.9,1.5,0.3,1.6,15.7,14.6,2.0,1.0,,,,,,15,10,2,1,1.0,0.0
Danny Finn,142,0,23.9,32.7,--,59.9,3.9,4.0,--,--,--,3.2,7.3,8.3,,,,,,,,3,0,0,0,1.0,0.0
Dorian Finney-Smith,370,258,26.9,43.7,35.0,72.1,4.6,1.4,0.8,0.9,0.4,2.2,7.9,10.1,,,,,,,,5,2,0,0,0.0,0.0
Matt Fish,50,9,10.2,50.0,0.0,62.5,2.2,0.5,0.4,0.7,0.3,1.8,3.5,4.4,,,,,,,,3,0,0,0,1.0,0.0
Derek Fisher,1287,731,25.4,39.9,37.4,81.7,2.1,3.0,1.1,1.1,0.1,2.1,8.3,8.6,,,,,,,,18,16,8,5,1.0,0.0
Gerald Fitch,18,1,13.3,33.7,26.9,73.9,1.7,1.8,0.4,0.8,0.3,1.6,4.7,4.4,,,,,,,,1,0,0,0,0.0,0.0
Malik Fitts,10,0,4.6,25.0,50.0,0.0,1.3,0.0,0.0,0.2,0.0,0.6,0.9,1.1,,,,,,,,1,0,0,0,0.0,0.0
Bob Fitzgerald,78,0,--,19.4,--,62.9,--,0.6,--,--,--,2.3,3.1,-1.0,,,,,,,,2,2,0,0,1.0,0.0
Dick Fitzgerald,61,0,--,23.7,--,68.3,--,0.7,--,--,--,1.5,4.5,-1.3,,,,,,,,2,0,0,0,1.0,0.0
Marcus Fizer,289,35,20.9,43.5,19.1,69.1,4.6,1.2,0.5,1.5,0.3,2.2,9.6,8.9,,,,,,,,6,0,0,0,1.0,0.0
Jerry Fleishman,262,0,26.7,27.7,--,63.8,4.6,1.6,--,--,--,2.3,5.8,1.7,,,,,,,,5,5,3,1,1.0,0.0
Al Fleming,20,0,4.9,48.4,--,58.8,1.5,0.4,0.0,0.8,0.3,0.8,2.0,2.2,,,,,,,,1,1,1,0,1.0,0.0
Ed Fleming,292,0,21.2,35.9,--,73.1,5.2,1.9,--,--,--,2.4,8.6,9.4,,,,,,,,5,1,1,0,1.0,0.0
Vern Fleming,893,523,27.7,49.8,18.1,76.4,3.4,4.8,1.0,2.0,0.1,2.2,11.3,13.4,,,,,,,,12,7,0,0,1.0,0.0
Luis Flores,16,0,4.8,48.3,50.0,100.0,0.2,0.7,0.1,0.7,0.0,0.6,2.2,1.6,,,,,,,,1,0,0,0,0.0,0.0
Bruce Flowers,53,5,13.2,53.4,0.0,77.4,3.4,0.9,0.4,0.8,0.2,1.9,4.9,6.9,,,,,,,,1,0,0,0,1.0,0.0
Sleepy Floyd,957,584,27.6,44.4,32.4,81.5,2.6,5.4,1.2,2.4,0.2,2.1,12.8,13.4,1.0,,,,,,,13,7,0,0,1.0,0.0
Jonny Flynn,163,90,22.9,40.0,33.8,80.9,1.9,3.9,0.7,2.3,0.0,1.1,9.2,8.0,,,,,,,,3,0,0,0,1.0,0.0
Malachi Flynn,79,15,15.4,37.3,31.8,78.5,1.9,2.2,0.6,0.7,0.1,1.3,5.7,6.2,,,,,,,,1,0,0,0,0.0,0.0
Mike Flynn,144,0,15.8,44.0,--,65.3,2.1,2.2,0.7,1.1,0.1,1.1,6.2,7.0,,,,,,,,2,0,0,0,1.0,0.0
Larry Fogle,2,0,7.0,20.0,--,0.0,1.5,0.0,0.5,--,0.0,2.0,1.0,1.0,,,,,,,,1,0,0,0,1.0,0.0
Jack Foley,11,0,7.5,39.2,--,86.7,1.5,0.5,--,--,--,0.7,4.8,3.7,,,,,,,,1,0,0,0,1.0,0.0
Isaac Fontaine,6,0,12.5,21.4,20.0,66.7,0.8,0.7,0.0,0.7,0.0,1.0,1.8,0.5,,,,,,,,1,0,0,0,1.0,0.0
Levi Fontaine,35,0,6.0,36.6,--,75.7,0.4,0.6,--,--,--,0.8,3.8,2.0,,,,,,,,1,1,0,0,1.0,0.0
Jeff Foote,4,0,9.8,33.3,0.0,0.0,1.5,0.0,0.0,0.5,0.3,1.3,1.0,1.3,,,,,,,,1,0,0,0,0.0,0.0
Bryn Forbes,384,166,20.7,43.8,41.2,81.1,1.8,1.3,0.4,0.7,0.0,1.4,9.1,7.5,,,,,,,,5,4,1,1,0.0,0.0
Gary Forbes,111,13,13.5,43.4,34.0,70.2,2.0,0.9,0.4,0.9,0.1,1.2,5.8,5.1,,,,,,,,2,1,0,0,0.0,0.0
Aleem Ford,5,0,11.8,27.8,10.0,0.0,2.8,1.0,0.0,0.6,0.2,1.8,2.2,3.0,,,,,,,,,,,,,0.0
Alphonso Ford,11,0,10.4,30.8,10.0,50.0,1.8,0.9,0.3,0.8,0.0,0.6,3.2,1.9,,,,,,,,2,0,0,0,1.0,0.0
Alton Ford,73,0,7.2,50.7,0.0,69.7,1.7,0.2,0.1,0.5,0.1,1.6,2.5,2.9,,,,,,,,3,0,0,0,1.0,0.0
Chris Ford,794,201,27.8,46.0,37.5,73.1,3.0,3.4,1.6,1.8,0.3,2.3,9.2,11.3,,,,,,,,10,7,1,1,1.0,0.0
Don Ford,474,1,19.6,46.4,14.3,77.3,3.6,1.4,0.6,0.9,0.3,2.1,6.4,8.1,,,,,,,,7,3,0,0,1.0,0.0
Jake Ford,31,0,8.0,46.2,--,76.4,0.6,1.1,--,--,--,1.0,4.1,3.8,,,,,,,,2,0,0,0,1.0,0.0
Phil Ford,482,184,28.0,46.7,21.0,82.0,1.8,6.4,1.2,2.8,0.1,2.6,11.6,12.7,,,0.0,1.0,0.0,,,7,4,0,0,1.0,0.0
Sharrod Ford,3,0,4.3,66.7,0.0,0.0,1.0,0.0,0.0,0.7,0.3,2.3,1.3,1.7,,,,,,,,1,0,0,0,1.0,0.0
Sherell Ford,28,1,5.0,37.5,16.0,76.5,0.9,0.2,0.3,0.2,0.0,1.0,3.2,2.3,,,,,,,,1,0,0,0,1.0,0.0
T.J. Ford,429,306,27.7,43.3,28.9,81.5,3.1,5.8,1.2,2.4,0.1,2.3,11.2,12.8,,,,,,,,8,4,0,0,1.0,0.0
Donnie Forman,44,0,--,29.4,--,64.2,--,1.7,--,--,--,2.1,4.1,1.5,,,,,,,,1,1,1,1,1.0,0.0
Bayard Forrest,139,0,15.3,44.9,--,50.9,4.1,2.1,0.4,1.4,0.5,1.8,4.1,7.0,,,,,,,,2,2,0,0,1.0,0.0
